"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.05908,-6.3994e-16,0.00027249,0.84406,1,0.0012349,0,-0.0010351,0.045
0.05908,-4.5454e-17,0.00027283,0.84594,1,0.0012394,0,-0.0010306,0.045
0.05908,-6.1883e-12,0.00027317,0.84781,1,0.001244,0,-0.001026,0.045
0.05908,-6.6357e-15,0.00027351,0.84969,1,0.0012485,0,-0.0010215,0.045
0.05908,-2.2822e-13,0.00027385,0.85157,1,0.001253,0,-0.001017,0.045
0.05908,-1.5439e-11,0.0002742,0.85345,1,0.0012576,0,-0.0010124,0.045
0.05908,-3.45e-16,0.00027454,0.85532,1,0.0012621,0,-0.0010079,0.045
0.05908,-5.9919e-15,0.00027488,0.8572,1,0.0012667,0,-0.0010033,0.045
0.05908,-5.5288e-14,0.00027522,0.85908,1,0.0012712,0,-0.0009988,0.045
0.05908,-3.5062e-13,0.00027556,0.86095,1,0.0012757,0,-0.00099426,0.045
0.05908,-1.7378e-12,0.0002759,0.86283,1,0.0012803,0,-0.00098972,0.045
0.05908,-7.245e-12,0.00027624,0.86471,1,0.0012848,0,-0.00098518,0.045
0.05908,-5.1823e-17,0.00027658,0.86659,1,0.0012894,0,-0.00098064,0.045
0.05908,-7.3428e-16,0.00027692,0.86846,1,0.0012939,0,-0.0009761,0.045
0.05908,-9.1926e-15,0.00027727,0.87034,1,0.0012984,0,-0.00097156,0.045
0.05908,-1.057e-13,0.00027761,0.87222,1,0.001303,0,-0.00096702,0.045
0.05908,-1.1458e-12,0.00027795,0.8741,1,0.0013075,0,-0.00096248,0.045
0.05908,-1.1881e-11,0.00027829,0.87597,1,0.0013121,0,-0.00095794,0.045
0.05908,-9.5055e-15,0.00027863,0.87785,1,0.0013166,0,-0.0009534,0.045
0.05908,-1.7172e-12,0.00027897,0.87973,1,0.0013211,0,-0.00094886,0.045
0.05908,-4.3669e-13,0.00027931,0.88161,1,0.0013257,0,-0.00094432,0.045
0.05908,-4.649e-12,0.00027965,0.88348,1,0.0013302,0,-0.00093978,0.045
0.05908,-5.4829e-15,0.00027999,0.88536,1,0.0013348,0,-0.00093524,0.045
